label,text,text_length
4.0,xemxong tui thấy ông ăn tục nói_phét là chính lịch_sử là phải khách_quan không thiên_vị cho bên nào toàn thấy nói chiến_thắng xem lịch_sử của vnch họ tương thuật nó chính_xác hơn 90 riêng trong cái thành cổ hi_sinh hơn 10 000 quân giải_phóng vậy_mà cả chiến_dịch ông nói hi_sinh có 14 000 vl,291
4.0,vietnam vietnam vietnam vietnam vietnam vietnam_vietnam,55
4.0,max yh9gu là 1 tỉnh của tq càng tốt chứ sao mặt_bằng kinh_tế tàu chẳng hơn ta nhiều à ngày đó không có lx đưa quân sát biên_giới tàu gây áp_lực thì không phải bàn vì quân_chính_quy ta đang ở hết bên cam_pốt,206
4.0,đại_việt_thời nào cũng có tướng tài không phải tự_nhiên mà đv nam bên bờ biển đông hàng bao thế_kỷ thinking_face thinking_face thinking_face thinking_face,154
4.0,tamtranminh1994 mình tưởng những người vô đây toàn dân hiểu_biết và yêu_quý những người cống_hiến cho đất_nước nhưng những người hiểu_biết đó trừ bạn bạn biết sao cô vỏ thị sáu được phong anh_hùng khi tuổi_đời còn rất trẻ ko vì dù tuổi nhỏ nhưng lòng yêu nước và lòng dũng_cảm không sợ chết như cô đả cống_hiến cho đất_nước mà không bao_giờ biết sợ chết nếu đất_nước nầy có những thành_phần như bạn chắc giờ việt_nam đã không có hòa bình suy_nghĩ và động_não chút_xíu nha bạn,475
4.0,việt_nam muôn_năm hồ_chủ_tịch muôn_năm sống mãi trong sự_nghiệp vĩ_đại của chúng_ta,83
4.0,năm đó mà quân_đoàn 2 kịp lên chiến_đấu thì nói thật quần còn bỏ mà chạy ấy quân_chủ_lực còn chưa kịp đánh mà đã sợ cụp đuôi rồi đánh với dân_quân còn ì_ạch không tiến nổi rồi,175
4.0,ai đã đẩy hàng ngàn người dân việt_nam vào chỗ chết 81 ngày giữ hơn một cây_số vuông quảng_trị,94
4.0,xem những thước phim này tôi không cầm được nước_mắt quá cảm_phục bác giáp và quân_dân ta đời_đời biết_ơn các liệt_sĩ đã anh_dũng hi_sinh vì nền độc_lập của đất_nước,165
2.0,tướng giáp đã dùng yếu_tố bất_ngờ trong binh_pháp thật khâm_phục quá lúc đó tướng giáp đưa ra quyết_định sinh_tử này cũng vấp phải nhiều ý_kiến phản_đối bởi_vậy quyết_định đúng_đắn của một đại_tướng là quyết_định đến thành_công của một trận chiến là cực_kỳ quang trọng,268
4.0,vanvupham6596 mổi người có 1 tín ngưởn khác nhau mổi người có 1 lý_trí khác nhau nhà anh thì anh ở nhà tôi thì tôi ở,116
1.0,má nó quảng_cáo gì nhiều thế,28
2.0,lơp trẻ bây_giờ họ rât khâm_phục lớp thế_hệ cha_ông đánh mỹ quá giỏi trong khi đó chưa có ở đâu như viet nam,108
3.0,mình là thời con_cháu nhưng đời_đời nhớ ơn các cha_ông ta đã anh_dũng hy_sinh bảo_vệ dân_tộc và ra đi vì độc_lập tự_do,118
4.0,về độ chịu boom dội thì hơn hẳn starlingrad nhưng về mật_độ khắc_nghiệt về áp lưc chiến_thuật lẫn quân_số thì nga đã hơn mình rồi so_sánh thì kẹp cả 2 lại 2 trận ngang ngữa nhau,177
4.0,chiến_tranh việt_nam quân giải_phóng chịu lép_vế hoàn_toàn về phương_tiện vũ_khí phi_pháo cho đến lương_thực thực_phẩm trang thiết_bị cá_nhân số_lượng quân sĩ tất_cả liên_quân mỹ và vnch đều vượt_trội gấp nhiều lần vậy_mà họ vẫn thua thua tuyệt_đối mỹ phải rút về nước vnch phải tan_rã và bỏ chạy di_tản xụp đổ đầu_hàng cho thấy ý_chí và bản_lĩnh của quân_đội nd vn là như thế_nào,380
4.0,nghe đến đoạn nhờ đồng_đội cắt chân để chiến_đấu tiếp sau đó hi_sinh tôi không cầm được nỗi xúc_động ông_cha ta đã không tiếc sức_lực xương_máu để giành lại độc_lập dành lại sự bình_yên cho chúng_ta được sống ngày_nay thật_sự biết_ơn vô_cùng,241
4.0,pilot lúc thì thiếu_tá lúc thì trung_tá lúc thì đại_tá ad có nhầm không nhỉ,75
3.0,video hay nhất về trận đánh điện_biên_phủ mà tôi từng xem xin cúi đầu cảm_ơn và ghi_nhớ công_lao và sự hy_sinh của các ông_cha ta các anh_hùng liệt_sĩ cảm_ơn bác võ_nguyên giáp cảm_ơn bác hồ vĩ đại xem rồi mới thấy càng yêu đất_nước hơn yêu từng tấc đất mà ông_cha ta đã hy_sinh để có được chắc nhở bản_thân phải cố_gắng bảo_vệ từ những việc nhỏ nhất như bảo_vệ môi_trường cống_hiến cho đi nhiều hơn,399
4.0,02 1973 qt f320 e48 cgtg0,25
4.0,chính tướng nava khi phát_hiện ra yếu điểm ở điện_biên cũng đã thừa_nhận là không muốn đối_đầu với tướng giáp và không muốn giao_tranh với việt minh vì ông ta biết nếu cuộc_chiến diễn ra thì sẽ cầm_chắc thất_bại nhưng cuối_cùng cuộc_chiến cũng đã nổ ra và kết_cục đúng như tướng nava nhận_định,293
2.0,luôn tự_hào về tổ_quốc việt_nam,31
4.0,ngày ấy mà tàu tràn xuống hà_nội thì bây_giờ vn là 1 tỉnh của tàu rồi tàu có tỉnh quảng_đông quảng_tây rồi đặt tên vn là tỉnh quảng_nam tq,138
4.0,khanhvan8540 bác của bạn là 1 vị anh_hùng,41
1.0,thằng ad này nó nói_xàm không à không chính_xác nói theo tuyên_giáo thời bây_giờ ý mà,85
4.0,huandang2360 vn đánh thắng anh à,32
4.0,ngả mũ kính_phục các bậc cha_ông trong công_cuộc chống ngoại_xâm còn tướng văn_tiến_dũng,88
4.0,là 2 bên thầm biết đánh nhau ở địa_điểm đó thời_gian đó để cbi lực_lượng trận_địa kiểu như có hẹn trước nhưng thật tế là do tình_báo của 2 bên,142
4.0,các cų ngày xua quá tài_tình h các cų thòi đáy chăc chî còn đém trên đàu ngón tay,81
4.0,từ thuở sơ_khai con_người đã thích chiến_tranh từ gậy_gộc tới dao kiếm rồi tới súng_ống bom_mìn,95
4.0,đồng_chí trung_tướng tình_báo thiếu văn_nguyện,46
3.0,chúc chú nhiều sức_khoẻ ạ,25
4.0,dungho6567 tích_cực lộ mặt thằng 3que rồi à,43
4.0,trên thế_giới chỉ có vn mới đánh thắng tất_cả các cường_quốc xâm_lược thật tự_hào là con dân vn,95
4.0,chào chị hằng 5 tầng em thái_anh hà_nội samtex_đây,50
4.0,bongu7 qua cầu nó tắm điện đủ rồi ai nỡ lấy bm21 dội vào đầu nó nữa,67
3.0,rất biết_ơn nhưng chiến_sĩ như bác của bạn,42
2.0,quá đỉnh nghệ_thuật quân_sự của tướng giáp qua 2 cuộc chiến_tranh chống pháp và chống mỹ và sau đánh nhau với ponpot thực_hiện theo ý_kiến bác giáp thì mình sẽ không hy_sinh nhiều như vậy bác giáp muốn vây để diệt chứ không đánh_đuổi nhưng tiếc rằng mình đã thực_hiện phương_án đánh_đuổi nên nó chơi du_kích mình thiệt_hại lâu_dài,330
1.0,đánh kiểu đó mà đánh không nổi nên mấy cái bọn vớ_vẩn xuyên_tạc phá_hoại với gậy_gộc gạch đá thì dẹp đi nha,107
4.0,lính mỹ thằng nào còn sống chạy về nước chắc hồn_vía chưa nhập xác được,71
4.0,máu chảy đều là máu của ng việt tiêu_cực,40
0.0,sao ad không làm các video dài về chiến_tranh việt_nam thay_vì các video ngắn ví_dụ như sự_kiện tết mậu thân 1968 chiến_cuộc 1972 hiệp_định paris 1973 chiến_tranh biên_giới tây_nam 1979 chiến_tranh biên_giới phía bắc 1979,221
2.0,mọi kẻ_thù đừng dại mà xâm_lược việt_nam,40
4.0,tuongbeo vì trên smartphone nên tôi đánh lại tóm_lược chứ không phải cop còn tôi đọc hết cm của bạn hi_bạn cứ cười sớm như những lần trước rồi thành cười gượng trong khi lập_luận bạn đưa ra cứ khơi_khơi chẳng có chút xác_tín nào tôi là ếch thì cũng chả có nhiều con ếch như tôi và càng không nhiều người không lập_luận được con ếch trong đó có bạn cái kiểu lý_luận chụp_mũ 70 năm rồi cố_vấn pháp mỹ này_nọ mình mà không biết thì tức_là cả thế_giới sẽ không biết thì đủ biết kiến_thức và sự cầu thị của bạn đến đâu hi tôi thực_sự cười to lần sau trước khi vào tranh_luận hãy tìm_hiểu mô_tả vấn_đề trước rồi hãy kết_luận vấn_đề kết luân đối_phương,645
4.0,chu chuong vo_gia dinh vo to quoc vo_ton giao dang cong_san vietnam dem cha me ra dau to giet cha giet chu du_me cuop nha cuop dat cho thanh nien mien bac mot ban tu hinh_sinh bac tu nam cho phu mien bac lam ho ly khi bo doi chet nhieu qua nen chi em ta di tim khi de ho ly voi tieu de cai chay cua anh khi gia trong mu em voi chi tieu cai chay cua anh khi gia trong mu em cang gia cang gieo cang dai cang dai cang to to hon dau cua bac va to hon dau cua dang cong san vietnam ta de ra mot bay khi hinh nguoi oc khi me viet cong bo khi khi la loai vo liem si va hen ha nhat trong loai dong luc truoc khi chet bac da mo thay cai chay cua anh khi gia trong mu_me bac khi sinh ra minh troi tao diem,695
4.0,dangkhoaphan6773 trung_quốc không muốn chiếm đất mà muốn hạ_bệ nền kinh_tế việt_nam và liên_xô cuối_cùng liên_xô tan_rã kinh_tế việt_nam sụp_đổ trung_quốc và mỹ trở_thành bạn tốt kết_quả tuyệt_vời,196
4.0,baomuaflo2463 lúc đó mỹ rời đi rồi còn mỗi vnch thôi á,54
4.0,sao chiến_thuật của ra siêu thế nể phục các bác,47
4.0,được trực_thăng bốc ra tằu nghe cái câu này đúng hèn luôn hâhhah ad làm video hay quá red_heart red_heart red_heart học sử mấy năm không bằng xem video 1h,154
2.0,việt nam quyết_chiến quyết_thắng trung cộng 1979 2021,53
4.0,gia tôc của ban chỉ ngã xuống có hơn 20 người cũng đã là may_mắn lắm rồi,72
4.0,quân giải_phóng mình trốn ở đâu mà nó hết máy_bay rồi pháo_binh rồi tầu ngoài biển bắn vào không một chỗ nào mà không bị bom_đạn thế_mà nó cứ vào lại bị đánh_bật ra thật cảm_phục ông_cha ta,189
4.0,smiling_face_with_smiling_eyes jackchoo9336 face_with_tears_of_joy face_with_open_mouth 12 31 12 31 smiling_face_with_smiling_eyes,130
4.0,may_mà bác ấy không phải là người quảng_nam chứ không chắc chạy ra_bộ tư_lệnh mà cãi cho bằng được đùa thôi rất mến người quảng_nhà_ta,134
2.0,quân_đội việt nam đâu dễ để ai bắt_nạt được không có gì quý hơn độc_lập tự_do,77
4.0,biturbo8x trong cuốn danh_sách các liệt_sỹ hy_sinh tại thị_xã quảng_trị có tên liệt_sỹ nguyễn cảnh định sinh 1951 lạc_sơn_đô lương thuộc trung_đoàn 27 sư 320 b hy_sinh 2 8 1972 không thấy tên ls nguyễn cảnh thìn mong bạn thông_cảm,230
0.0,bác mình cũng hi_sinh năm 1969 giấy_báo_tử chỉ gì là hình sinh ở mặt_trận phía nam còn không rõ hi_sinh ở đâu và đến giờ vẫn chưa tìm thấy mộ bác miền sinh năm 1949 đi nhập_ngũ 1968 được một năm có gửi một bức thư về là đang ở bình trị thiên song năm 1969 nhận giấy_báo_tử,272
4.0,mãi biết thế_hệ ông_cha đã dùng xương_máu đánh_đổi 2chữ tự_do ngày_nay cảm_ơn người anh cả liên xô đã dùng kế vây ngụy_cứu triệu rất đúng thời_điểm và càng căm_ghét hơn lũ giặc nội_xâm ngày_nay đang từng ngày từng giờ gặm_nhấm xương_máu của nhân_dân vn,252
4.0,me_chom b phản_biện cái thằng 3que đấy làm gì thấy cmt nào n cũng cắn ấy,72
4.0,chinguyen do9pn ông nội bà nội chi đều tham_gia kháng_chiến que chi nam_nữ đều tham_gia chồng chết thì vợ đi ra rừng trả_thù cho chồng ôi ngưỡng_mộ lắm em xem bằng của thủ_tướng tặng họ mà nể,191
4.0,t về y của kỳ wo,16
3.0,khâm_phục ạ mãi nhớ công_ơn của các anh_hùng ạ,46
2.0,mỹ kết_hợp với ngụy mà vẫn thua quân giải_phóng,47
4.0,mong ad làm về trận an_lộc 1972 và các trận đánh khác trong năm 1972,68
2.0,với ý_chí thà hy_sinh tất_cả nhất_định o chịu mất nước nhất_định o chịu làm nô_lệ đã tạo nên sức_mạnh đoàn_kết toàn dân_tộc o chịu_thua bất_cứ kẻ_thù nào vn muôn năm hồ chí minh muôn_năm đảng cộng_sản vn muôn_năm,212
4.0,tiếc chỉ có miền nam 500 000 quân mỹ,36
3.0,xin cám_ơn những con_người đã nằm lại tại đây nói_riêng và bộ_đội cả nước nói_chung xin cám_ơn các anh,102
4.0,tamtranminh1994 bạn có một bl chuẩn_xác nhất trong diễn_đàn thumbs_up thumbs_up thumbs_up,89
4.0,dlbk102 đã là cộng_sản thì sẽ có tham_nhũng hai cái đó đi_đôi với nhau như hình với bóng tham_nhũng sẽ dần làm đất_nước tàn_lụi,127
4.0,đợi chủ_lực từ chiến_trường không về thì khéo lính việt nam đi nhầm sang quảng_đông,83
4.0,cùng là người việt mà bọn 3 lại làm chó cho giặc đánh lại đồng_bào để giải_phóng miền nam thống_nhất đất_nước thế_hệ cha_ông đã hy_sinh quá nhiều xương_máu tự_hào và biết_ơn smiling_face_with_hearts,198
1.0,nguỵ là mấy thằng hâm,21
4.0,tùng hạn của nó không cho mình biết được là tốt nhất cho em biết rồi em ạ em cái này không phải đi raid rumble là một xã ở đâu mà không biết có được một tttttttty có_thể tự_tin và gọi cho mình biết mình là một xã ở đâu mà không biết có_thể làm cho mình một cái gì cũng có một người đàn_bà có đi raid rumble là một loài bướm đêm trong một gia_tài_chính và có một người đàn_bà không có_thể làm cho em biết có một người đàn_bà không có_thể làm cho mình một xã thuộc quận bình thủy_tinh tích_cực,491
4.0,phinguyen7601 đúng thế nó có rất nhiều toan_tính tốt nhất là thôn_tính vn không được thì suy_yếu vn,99
3.0,xin cảm_ơn bác và đồng_đội đã chiến_đấu hy_sinh vì tổ_quốc,58
4.0,kế vây điểm diệt viện là do tướng nguyễn_hữu_an vạch ra,55
3.0,con xin chúc bà thật nhiều sức_khỏe ạ,37
4.0,miền nam không thiếu người tài nhưng mà thiệu ngài đã sai nhiều điều,68
2.0,các cụ nhà ta ngày_xưa quá tinh_nhuệ,36
3.0,cảm_ơn các anh tổ_quốc đời_đời sẽ khắc_ghi mãi các anh,54
4.0,hiepvuvan8343 trước khi vào trận thì lính chỉ được thông_báo là quân ta áp_đảo về số_lượng và có pháo_binh iểm trợ nhưng khi oánh xong rồi mới biết là face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat,436
