"Fixed_Comment","annotation_id","annotator","created_at","id","lead_time","sentiment","updated_at" 
"Lúc đấy trung quốc mà không rút quân ngay thì quân trong nam quân bên cam được điều_động lên phía bắc cộng với liên xô nữa thì chắc_chắn trung quốc không còn đường quay về nữa đâu vì thực_sự quân_đội tq lúc đó quá lạc_hậu số với vn còn kém hơn nhiều",2041,"1","2024-12-10T14:10:43.490088Z",2039,4.28,"Neutral","2024-12-10T14:10:43.490088Z"
"Cho cháu hỏi f321 giờ có phải là f324 không ạ",2042,"1","2024-12-10T14:10:45.259272Z",2040,1.175,"Neutral","2024-12-10T14:10:45.259272Z"
"Thế_mà thằng trần anh tuân nó không công_nhân bon tao là chiến_sỹ tành cổ",2043,"1","2024-12-10T14:10:48.995850Z",2041,3.11,"Neutral","2024-12-10T14:10:48.995850Z"
"Công_nhận chiền dịch chỉ có trời cứu mà trời o cứu thì chỉ có chạy lên mây",2044,"1","2024-12-10T14:10:52.651516Z",2042,3.038,"Neutral","2024-12-10T14:10:52.651516Z"
"chauphamminh8281 Chắc z á tích_cực",2045,"1","2024-12-10T14:10:54.849343Z",2043,1.609,"Neutral","2024-12-10T14:10:54.849343Z"
"nghiêng_mình kính_cẩn trước ông của bạn chúc bạn và gia_đình luôn mạnh_khỏe",2046,"1","2024-12-10T14:10:57.353384Z",2044,1.886,"Thankful","2024-12-10T14:10:57.353384Z"
"Gi4nGz vấn_đề là mình không có ai đủ giỏi văn để biến thành những câu_chuyện",2047,"1","2024-12-10T14:11:00.118197Z",2045,2.158,"Neutral","2024-12-10T14:11:00.118197Z"
"Khi cần Tr_Quốc sẽ hổ trợ quân_sự cho Campuchia để người Khmer có đủ CHÍNH_NGHĨA đòi lại THUỶ CHÂN LẠP tức Nam_Kỳ_Lục Tỉnh miền Nam VN sẽ là DONBASS Thứ 2 Sàigòn sẽ là KHARKIV Lúc ấy sẽ CÓ VÔ_SỐ PHIẾU_TRẮNG tại Liên_Hiệp_Quốc sẽ KHÔNG CÓ JALENSKY mà chỉ có ĐẦU_HÀNG và THÁO_CHẠY",2048,"1","2024-12-10T14:11:01.712348Z",2046,1.002,"Neutral","2024-12-10T14:11:01.712348Z"
"Tie n xuo ng nu a thi tha nh nguoi VN Du ng ra la Anh_Em ma",2049,"1","2024-12-10T14:11:03.638077Z",2047,1.317,"Neutral","2024-12-10T14:11:03.638077Z"
"Người dân Quảng_Trị luôn ghi_nhớ công_ơn các chiến_sĩ anh_hùng các Cô các chị các O đã chiến_đấu oanh_liệt nhất để đánh_đuổi bọn bán_nước và cướp nước",2050,"1","2024-12-10T14:11:06.608093Z",2048,2.351,"Thankful","2024-12-10T14:11:06.608093Z"
"xuasaigon4665 Ngụy_thắng mà VNCH cũng thắng nên đu càng chiếm cali không mất viên đạn nào Tuyệt_vời Game over face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy",2051,"1","2024-12-10T14:11:18.940406Z",2049,11.725,"Neutral","2024-12-10T14:11:18.940406Z"
"smiling_face_with_horns smiling_face_with_horns smiling_face_with_horns skull_and_crossbones skull_and_crossbones skull_and_crossbones",2052,"1","2024-12-10T14:11:20.882305Z",2050,1.356,"Neutral","2024-12-10T14:11:20.882305Z"
"CuongTran qx2gy Hi_vọng bạn_đọc thật kỹ bình_luận ngắn trên của mình",2053,"1","2024-12-10T14:11:23.886377Z",2051,2.406,"Neutral","2024-12-10T14:11:23.886377Z"
"Năm đấy chưa tổng_động_viên toàn_quốc mà face_with_tears_of_joy face_with_tears_of_joy",2054,"1","2024-12-10T14:11:26.619734Z",2052,2.132,"Neutral","2024-12-10T14:11:26.619734Z"
"Hay nhưng quảng_cáo nhiều quá smiling_face_with_tear smiling_face_with_tear smiling_face_with_tear",2055,"1","2024-12-10T14:11:29.469425Z",2053,2.219,"Neutral","2024-12-10T14:11:29.469425Z"
"kaca8636 Ông của bạn là một chiến_sĩ cách_mạng tuyệt_vời không màng tính_mạng để lấy lại hoà_bình tự_do cho dân_tộc Một người lính sống đúng theo gương chủ_tịch trải qua 2 thời_kì kháng_chiến đến thời_bình và cho đến khi nhắm_mắt vẫn một_lòng vì dân Tôi luôn cảm_ơn những hi_sinh quý_giá đó của thế_hệ cha_ông Chúc bạn sức_khoẻ và giữ được tinh_thần cách_mạng đó",2056,"1","2024-12-10T14:11:31.949129Z",2054,1.872,"Thankful","2024-12-10T14:11:31.949129Z"
"duyphan2 mình là thế_hệ dòng máu cộng_sản Dù mình là phụ_nữ nhưng toàn thích xem lịch_sử chiến_tranh mỗi lần xem trong người như có 1 khí_chất hào_hùng tư hào lắm về cha_ông chúng_ta",2057,"1","2024-12-10T14:11:35.768485Z",2055,3.194,"Proud","2024-12-10T14:11:35.768485Z"
"Còn phải qua ải chi lăng mới đến gò Đống_đa",2058,"1","2024-12-10T14:11:39.347072Z",2056,2.928,"Neutral","2024-12-10T14:11:39.347072Z"
"Cháu cám_ơn bác Hồ cùng các thế_hệ ông_cha ta đã phải đánh_đổi bằng xương_máu để giành lại độc_lập cho dân_tộc Việt_Nam có được ngày hôm_nay",2059,"1","2024-12-10T14:11:41.760537Z",2057,1.789,"Thankful","2024-12-10T14:11:41.761536Z"
"https www youtube com watch v 2o_S_TmTPgw",2060,"1","2024-12-10T14:11:43.354991Z",2058,0.975,"Neutral","2024-12-10T14:11:43.354991Z"
"Giáp chẳng có giá_trị mẹ gì trong mắt tàu",2061,"1","2024-12-10T14:11:47.352321Z",2059,3.393,"Angry","2024-12-10T14:11:47.352321Z"
"Các tin Đánh Mỹ tin nào cũng hay và cảm_động Thương ng chs VN lm",2062,"1","2024-12-10T14:11:49.773946Z",2060,1.776,"Neutral","2024-12-10T14:11:49.773946Z"
"susu eb2ht dịch mãi không biết bác viết cái rì face_with_open_mouth",2063,"1","2024-12-10T14:11:53.129343Z",2061,2.734,"Neutral","2024-12-10T14:11:53.129343Z"
"Chỉ có những người dân yêu nước luôn mang trong mình niềm tự_hào là người con đất Việt thì mới sục sôi 1 ý_chí bất_diệt quyết_tử cho Tổ_quốc quyết_sinh Không đầu_hàng không sợ_hãi không bàn_lùi các chiến_sĩ của chúng_ta thà sẵn_sàng hi_sinh đến giọt máu cuỗi cùng cũng quyết giữ cho bằng được từng tấc đất Thành cổ Trận_Thành cổ Quảng_Trị là một khúc hùng ca bi_tráng mà các chiến_sĩ QGP đã dùng xương_máu bản_thân tạo nên Xin được kính_cẩn nghiêng_mình trước anh_linh những người anh_hùng đã hi_sinh vì công_cuộc giành lại độc_lập tự_do cho Tổ_quốc",2064,"1","2024-12-10T14:11:54.786928Z",2062,1.038,"Neutral","2024-12-10T14:11:54.786928Z"
"hoaanh2440 ai mới là người học kem",2065,"1","2024-12-10T14:11:56.828347Z",2063,1.417,"Neutral","2024-12-10T14:11:56.828347Z"
"Lí_do tôi yêu môn Sử_học red_heart",2066,"1","2024-12-10T14:12:01.533934Z",2064,3.822,"Proud","2024-12-10T14:12:01.533934Z"
"Piroth đã rút ra một bài_học là đừng xem_thường người khác núi này cao sẽ có núi kia cao hơn",2067,"1","2024-12-10T14:12:03.708940Z",2065,1.565,"Neutral","2024-12-10T14:12:03.708940Z"
"Thế gọi cộng_sản sai kaka smiling_face_with_smiling_eyes",2068,"1","2024-12-10T14:12:07.634080Z",2066,3.315,"Neutral","2024-12-10T14:12:07.634080Z"
"nói bạn dân_trí thấp bạn lại tự_ái D cái này bọn học_sinh lớp 7 lớp 8 nó còn biết mà lên mình đéo cần thể_hiện tích_cực",2069,"1","2024-12-10T14:12:10.454410Z",2067,2.186,"Neutral","2024-12-10T14:12:10.454410Z"
"Thằng thiệu nó chửi mỹ vậy_mà sao vẫn sắp_xếp cho nó trốn qua mỹ nhỉ Cho nó ở lại ăn đạn cho no luôn kkk",2070,"1","2024-12-10T14:12:14.383416Z",2068,3.313,"Neutral","2024-12-10T14:12:14.383416Z"
"Đến 30 4 lại xem_lại chiến_dịch Hồ_Chí_Minh lịch_sử Bao_giờ bên ta mới giải mật cho đồng_chí Sáu Thiệu đây grinning_face_with_sweat",2071,"1","2024-12-10T14:12:19.081063Z",2069,4.088,"Neutral","2024-12-10T14:12:19.081063Z"
"Ông nội tôi mất trên trận chiến lạng Sơn",2072,"1","2024-12-10T14:12:21.871900Z",2070,2.161,"Sad","2024-12-10T14:12:21.871900Z"
"Huu_Khanh chúng phải thắng để cướp kiểu cố đấm ăn xôi Có thằng hí_hửng lượm mấy bông hoa nhựa vất đi treo lên_tay xe_đạp sung_sướng nói với bạn tớ mang về tặng vợ Ôi lũ khỉ rừng tràn vào để cướp cướp",2073,"1","2024-12-10T14:12:28.253605Z",2071,5.771,"Angry","2024-12-10T14:12:28.253605Z"
"Nếu tiền xuống Hà_Nội Trung_Quốc không con mot tên Lúc đó chính_phủ da tổng_đong viên ca nước chi can ra_lệnh ca nước keo ra chơi toi bên với quân Trung_Quốc",2074,"1","2024-12-10T14:12:33.725281Z",2072,4.858,"Neutral","2024-12-10T14:12:33.725281Z"
"之前中国国力弱的时候打不过 现在中国那么强大你们更打不过了 你们也不要老记以前的事了 好好发展科技 经济 好好生活 不要整天想着无聊的事 战争是残酷的 一断被拉进战争泥潭 受苦的就是战争国家了",2075,"1","2024-12-10T14:12:35.282250Z",2073,0.918,"Neutral","2024-12-10T14:12:35.282250Z"
"VŨ_KHÍ PHÒNG KHÔNG CỦA MỸ VÔ_DỤNG RA SAO TẠI CHIẾN_TRƯỜNG VIỆT NAM https youtu be V4wnbarjseY",2076,"1","2024-12-10T14:12:38.272382Z",2074,2.373,"Neutral","2024-12-10T14:12:38.272382Z"
"nguyentthanhvinh2843 Nhờ bạn cho biết họ tên liệt_sỹ với ạ Xin cảm_ơn",2077,"1","2024-12-10T14:12:43.266630Z",2075,4.32,"Neutral","2024-12-10T14:12:43.266630Z"
"Tiến được tới HN thì VN làm đường_cao_tốc nối tới Bắc_Kinh để chở xác về không thì thối lắm",2078,"1","2024-12-10T14:12:47.082084Z",2076,3.187,"Neutral","2024-12-10T14:12:47.082084Z"
"Chu c ông luôn ma nh kho e",2079,"1","2024-12-10T14:12:51.779738Z",2077,4.05,"Thankful","2024-12-10T14:12:51.779738Z"
"Năm 1972 ông nội tôi cũng ra đi tại đây Trạn địa đường 9 QT crying_face",2080,"1","2024-12-10T14:12:54.516669Z",2078,2.129,"Neutral","2024-12-10T14:12:54.516669Z"
"Cám_ơn các thế_hệ ông_bà chú bác đã hy_sinh cho thế_hệ chúng con ngày_nay được tự_do Cảm_động và biết_ơn vô_cùng",2081,"1","2024-12-10T14:12:57.030551Z",2079,1.898,"Thankful","2024-12-10T14:12:57.030551Z"
"Nói_phét ai mà qoai được búa 3000 lần 1hơi",2082,"1","2024-12-10T14:12:59.737848Z",2080,2.075,"Neutral","2024-12-10T14:12:59.737848Z"
"Đò qua thạc hang xin trèo nhẹ Đáy sông còn đó bạn tôi nằm Có tuôi 20thành sông_nước Giữ yên bờ_cõi mai ngàn_nam",2083,"1","2024-12-10T14:13:02.109868Z",2081,1.74,"Neutral","2024-12-10T14:13:02.109868Z"
"Nếu Việt_Nam không xâm_lược các nước láng_giềng hoặc xâm_phạm lãnh_thổ Trung_Quốc Trung_Quốc sẽ không đưa quân đến dạy cho Việt_Nam một bài_học",2084,"1","2024-12-10T14:13:05.706189Z",2082,2.953,"Neutral","2024-12-10T14:13:05.706189Z"
"thinhcao5539 không phải Mỹ không dám tấn_công bạn ơi Họ không tấn_công ra Bắc bởi Liên_Xô sẽ tham_chiến thì cuộc_chiến sẽ phức_tạp hơn rất nhiều Ý_đồ của Mỹ là ký hiệp_định đình_chiến rồi chia đôi mỗi bên quản một nửa như Hàn_Triều Nhưng ý_chí của lãnh_đạo Miền Bắc khi đó là không_tưởng khi quyết_tâm thống_nhất bằng vũ_lực mà đứng đầu phe chiến là ông Lê Duẩn Đọc thêm nhiều vào",2085,"1","2024-12-10T14:13:07.882187Z",2083,1.546,"Neutral","2024-12-10T14:13:07.882187Z"
"Cảm_ơn bác và những anh_hùng đã hi_sinh cho bọn cháu được sống trong hòa bình như ngày hôm_nay red_heart red_heart",2086,"1","2024-12-10T14:13:09.734575Z",2084,1.226,"Thankful","2024-12-10T14:13:09.734575Z"
"Cảm_ơn các bác đã giành lại độc lậptự do cho dân_tộc Việt_Nam",2087,"1","2024-12-10T14:13:11.528393Z",2085,1.159,"Thankful","2024-12-10T14:13:11.528393Z"
"Thâ_y ca c anhgian khô qua va vô cu ng du ng ca m khi ô i â u_linh my va ngu y",2088,"1","2024-12-10T14:13:13.332331Z",2086,1.083,"Neutral","2024-12-10T14:13:13.332331Z"
"Nhìn thực_tế trên bản_đồ khỉ VN đầu to đít tóp bụng hóp mình dài_ngoẵng ngoằng không thịt toàn xương bụng ỏng đít eo nhìn xanh_mét thấy ghê ai mà mê không biết bò đỏ trung quốc to mập ít xương thịt nhiều ăn ngon hơn khỉ VN nhiều xương không bõ đau răng",2089,"1","2024-12-10T14:13:16.519384Z",2087,2.551,"Neutral","2024-12-10T14:13:16.519384Z"
"thích nhất câu của đại_tướng ba ngày là ba ngày",2090,"1","2024-12-10T14:13:20.033408Z",2088,2.883,"Proud","2024-12-10T14:13:20.033408Z"
"Sao lại chèn quá nhiều quảng_cáo tới như vậy ạ",2091,"1","2024-12-10T14:13:21.811182Z",2089,1.12,"Neutral","2024-12-10T14:13:21.811182Z"
"ai hieu được dau khi nhieu nguoi ghwt mien bac_vi ho cho rang bac viet cuop mien nam",2092,"1","2024-12-10T14:13:23.635960Z",2090,1.179,"Neutral","2024-12-10T14:13:23.636960Z"
"ặng tiểu_bình tính hết rồi nó ánh mình ể chỉ ra_bộ_mặt quân nó ể sau_này ưa ra cải cánh quân ội",2093,"1","2024-12-10T14:13:25.552622Z",2091,1.266,"Neutral","2024-12-10T14:13:25.552622Z"
"chien thuat tien cong vu bao cua cac tuong Vietnam giong chien thuat cu dam sam set cua linh Duc 1940 vi dai qua",2094,"1","2024-12-10T14:13:28.778108Z",2092,2.568,"Neutral","2024-12-10T14:13:28.778108Z"
"Nếu cố đánh thì có_thể Trung_Quốc sẽ mang 600 nghìn cái hòm về chứ không phải là 60 nghìn cái hòm như lịch_sử đã xảy ra D",2095,"1","2024-12-10T14:13:34.492780Z",2093,5.095,"Proud","2024-12-10T14:13:34.492780Z"
"sự đê_hèn của thực_dân Pháp và Mỹ",2096,"1","2024-12-10T14:13:37.390817Z",2094,3.954,"Angry","2024-12-10T14:13:42.623042Z"
"mình là thời con_cháu nhưng đời_đời nhớ ơn các cha_ông ta đã anh_dũng hy_sinh bảo_vệ dân_tộc và ra đi vì độc_lập tự_do",2097,"1","2024-12-10T14:13:52.042362Z",2095,7.496,"Thankful","2024-12-10T14:13:52.042362Z"
"Copy để trong bạn ui",2098,"1","2024-12-10T14:13:54.249790Z",2096,1.552,"Neutral","2024-12-10T14:13:54.249790Z"
"Sao bạn không đi mà_lại để ông nội đi hở nhất mai",2099,"1","2024-12-10T14:14:04.093426Z",2097,9.175,"Neutral","2024-12-10T14:14:04.093426Z"
"Bác_Thảo bị địch tra_tấn đến chết vẫn không khai luồn sâu trong lòng địch leo cao trong bộ_máy và còn dự_tính tranh_cử tổng_thống nữa",2100,"1","2024-12-10T14:14:06.574834Z",2098,7.936,"Thankful","2024-12-10T14:14:15.440730Z"
"Bác tôi cũng hy_sinh bên Lào Xem video thấy thương các chiến_sĩ của ta quá",2101,"1","2024-12-10T14:14:21.079979Z",2099,3.969,"Sad","2024-12-10T14:14:21.079979Z"
"Họ không nghĩ họ đang đánh trận với toàn_bộ người dân việt_nam",2102,"1","2024-12-10T14:14:25.692153Z",2100,3.962,"Proud","2024-12-10T14:14:25.692665Z"
"viet cong backy tui bay CHET bao nhieu o Khe_Sanh_Ac mong cua quan doi My hay cua viet cong backy",2103,"1","2024-12-10T14:16:56.925083Z",2101,150.543,"Angry","2024-12-10T14:16:56.925083Z"
"Mỗi lần xem_lại là mỗi lần khóc sướt_mướt vì tự_hào tinh_thần dân_tộc Việt_Nam_red_heart",2104,"1","2024-12-10T14:17:01.020645Z",2102,3.437,"Proud","2024-12-10T14:17:01.020645Z"
"xuasaigon4665 tích_cực bọn tao phê_duyệt vắc xin TQ nhưng có dùng không bọn tao không làm được vắc xin tiêm cho trẻ nhỏ thì không có_nghĩa những cái khác bọn tao không làm được",2105,"1","2024-12-10T14:17:03.696105Z",2103,2.045,"Neutral","2024-12-10T14:17:03.696105Z"
"Cảm_ơn công_lao của gia_đình bạn Chúc gia_đình luôn mạnh_khoẻ",2106,"1","2024-12-10T14:17:07.412311Z",2104,3.056,"Thankful","2024-12-10T14:17:07.412311Z"
"VNCH cũng giỏi lắm chứ nếu không các bạn đâu phải mất 20 năm để đánh_đổ chúng_tôi",2107,"1","2024-12-10T14:17:09.780300Z",2105,9.562000000000001,"Neutral","2024-12-10T14:17:20.887462Z"
"ad làm về cánh đồng chum đi",2108,"1","2024-12-10T14:17:25.920207Z",2106,2.953,"Neutral","2024-12-10T14:17:25.920207Z"
"Các cụ thật siêu_phàm kính_nể",2109,"1","2024-12-10T14:17:29.722969Z",2107,3.122,"Proud","2024-12-10T14:17:29.722969Z"
"VN là một đất_nước Anh_hùng thật xứng Danh là đất_nước Anh_hùng chống giac ngoại xam",2110,"1","2024-12-10T14:17:32.576899Z",2108,2.194,"Proud","2024-12-10T14:17:32.576899Z"
"39 40 Chúc bác sinh nhiều sức_khỏe cảm_ơn bác và các anh_hùng dân tôc rất rất nhiều red_heart red_heart red_heart red_heart red_heart red_heart",2111,"1","2024-12-10T14:17:37.938542Z",2109,4.651,"Thankful","2024-12-10T14:17:37.938542Z"
"Vnam rất nhiều tướng tài Nể các cụ nhà mình quá",2112,"1","2024-12-10T14:17:41.122186Z",2110,2.525,"Proud","2024-12-10T14:17:41.122186Z"
"Bố mình ngày_xưa là lính lái tăng của sư 320 cũng tham_gia giải_phóng Ban_Mê Thuột sau đó ông bị_thương phải chuyển về tuyến sau để điều_trị rồi xuất_ngũ về địa_phương để huấn_luyện bộ_đội chiến_sĩ mới để sẵn_sàng lên_đường vào giải_phóng miền nam giờ ông mất rồi nhưng mình vẫn luôn tự_hào về ông",2113,"1","2024-12-10T14:17:43.707347Z",2111,1.94,"Proud","2024-12-10T14:17:43.707347Z"
"Hẳn là bọn chúng vẫn chưa quên Ải Chi_Lăng Gò_Đống_Đa",2114,"1","2024-12-10T14:17:45.882257Z",2112,1.493,"Neutral","2024-12-10T14:17:45.882257Z"
"Lúc đó Trung_Quốc vừa_mới trải qua ba năm thiên_tai còn có cách_mạng văn_hóa đồng_thời đắc tội với Liên_Xô lúc đó Liên_Xô đã ở biên_giới Trung_Quốc_Trần_Binh 1 triệu quân_đoàn cơ_giới_hóa Trung_Quốc lúc đó vì ứng_phó với Liên_Xô cũng điều_động 2 triệu quân_đội ở khu_vực biên_giới Tóm lại lúc đó Trung_Quốc đang ở vào thời_điểm yếu_ớt nhất thế nhưng lúc này Việt_Nam đã phát_động chiến_tranh với mấy quốc_gia Đông_Nam Á dựa vào lực_lượng chiến_đấu ưu_tú có xu_thế muốn thống_nhất Đông_Nam Á đồng_thời trước khi xung_đột Trung_Việt bùng_nổ quân_đội Việt_Nam đã thường_xuyên phát_sinh tranh_chấp với quân_đội Trung_Quốc ở biên_giới Trung_Quốc thông_qua con đường ngoại_giao phát_biểu nhiều lần kháng_nghị cho nên đây giống như là hai con hổ đang giằng_co Lúc này đột_nhiên xuất_hiện một con hổ tương_đối yếu hơn nữa con này lộ ra răng_nanh là một con hổ muốn trợ_giúp Liên_Xô lúc này Trung_Quốc phải dựa vào sức_mạnh của Mỹ mau_chóng giải_quyết con hổ yếu này để ứng_phó với Liên_Xô_Đây là nguyên_nhân căn_bản của chiến_tranh bùng_nổ lực_lượng quân_sự Việt_Nam lúc bấy_giờ quá mạnh_mẽ nếu để Việt_Nam thống_nhất Đông_Nam Á sau đó Việt_Nam và Liên_Xô sẽ hình_thành xu_thế bao_vây Trung_Quốc đó cũng là lý_do tại_sao Trung_Quốc lúc bấy_giờ sẽ nhanh_chóng chuyển sang vòng_tay của Mỹ bởi_vì Trung_Quốc đã suy_yếu cực_độ không có khả_năng ứng_phó với hai mặt giáp_công Cho_nên lúc đó Đặng Tiểu_Bình quyết_định tiến_hành chiến_tranh trừng_phạt Việt_Nam Buộc Việt_Nam rút quân khỏi phần còn lại của Đông_Nam Á làm gián_đoạn quá_trình thống_nhất Đông_Nam_Á của Việt_Nam tất_nhiên Trung_Quốc đã phải trả một cái giá rất lớn trong cuộc_chiến này",2115,"1","2024-12-10T14:17:48.822653Z",2113,2.265,"Neutral","2024-12-10T14:17:48.822653Z"
